0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00043779,0.0064818,0.011956,0.016861,0.025079,0.03457,0.042923,0.05453,0.083021,0.10824,0.13018,0.17975,0.23334,0.27982,0.34953,0.47635,0.58693,0.68127,0.90163,1.1145,1.2958,1.5279,1.8301,2.0874,2.2975,2.6252,2.8938,3.1026,3.3369,3.5729,3.7497,3.8678,4.0443,4.1456,4.1848,4.2175,4.1963,4.1756,4.0938,4.004,3.9016,3.798,3.6884,3.5208,3.4574,3.3486,3.2216,3.1222,3.0205,2.9291,2.8009,2.747,2.6678,2.5676,2.5176,2.4538,2.3962,2.3149,2.2719,2.2315,2.1759,2.1609,2.1226,2.096,2.0584,2.0363,2.005,1.9411,1.9243,1.8823,1.8395,1.7997,1.7646,1.7294,1.6685,1.6473,1.6078,1.5619,1.5185,1.4637,1.4145,1.3503,1.3311,1.3051,1.2723,1.2622,1.2426,1.2289,1.2017,1.1852,1.1586,1.1152,1.0964,1.0661,1.0389,1.0075,0.9823,0.94904,0.89813,0.876,0.83947,0.79541,0.75638,0.72096,0.67375,0.61582,0.58875,0.55004,0.50027,0.46249,0.42695,0.38159,0.33288,0.29838,0.25739,0.20981,0.18189,0.15677,0.12724,0.10045,0.08434,0.066612,0.046812,0.040675,0.035167,0.02852,0.023702,0.02169,0.019108,0.016005,0.015615,0.01494,0.01398,0.012735,0.011206,0.0093915,0.0075033,0.0068015,0.0059573,0.0049707,0.0038418,0.0025704,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037309,0.012517,0.020449,0.027527,0.057258,0.086292,0.11205,0.14743,0.19589,0.23822,0.27442,0.38458,0.48777,0.57671,0.71288,0.90767,1.0751,1.2152,1.5092,1.7709,1.9871,2.2499,2.5695,2.8344,3.0358,3.3578,3.6232,3.8216,4.0314,4.258,4.419,4.4856,4.6314,4.7244,4.7536,4.7394,4.6899,4.6699,4.5483,4.4282,4.318,4.199,4.033,3.8334,3.7371,3.5578,3.3849,3.2433,3.1098,2.95,2.7766,2.7145,2.5896,2.4804,2.4167,2.3713,2.3213,2.2711,2.279,2.2368,2.2017,2.1791,2.1498,2.1085,2.0584,2.0446,1.9891,1.9653,1.9501,1.9244,1.8783,1.8181,1.797,1.7384,1.6756,1.626,1.5697,1.4916,1.4026,1.3644,1.2979,1.2149,1.145,1.0714,0.97656,0.87103,0.80081,0.71273,0.61915,0.56408,0.52249,0.46872,0.41082,0.37855,0.33718,0.2879,0.25776,0.23375,0.20483,0.17579,0.16263,0.14576,0.12519,0.11143,0.099332,0.084818,0.069285,0.056707,0.042277,0.025997,0.019792,0.017476,0.014733,0.011937,0.010036,0.0078502,0.0053795,0.0038422,0.0025707,0.0011567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093095,0.0038882,0.0065608,0.0089485,0.011051,0.01287,0.014403,0.016735,0.020642,0.023979,0.026747,0.040928,0.055129,0.067479,0.085387,0.11161,0.13427,0.15338,0.22085,0.28426,0.33884,0.42687,0.5527,0.66413,0.75853,0.98619,1.1872,1.3564,1.5976,1.8992,2.153,2.3602,2.7253,3.0273,3.2667,3.5481,3.84,4.0632,4.2117,4.4282,4.5764,4.6533,4.7167,4.7388,4.7451,4.6602,4.5456,4.4235,4.2698,4.0663,3.817,3.6655,3.4445,3.1989,3.0161,2.8405,2.6469,2.4405,2.3438,2.2064,2.0648,1.9885,1.9162,1.8485,1.7803,1.7796,1.7678,1.7905,1.8303,1.8485,1.9066,1.9559,2.0095,2.0385,2.0642,2.0991,2.1028,2.1011,2.0827,2.0701,2.0394,2.0053,1.9855,1.9333,1.8802,1.813,1.7483,1.6562,1.5404,1.4855,1.4074,1.3269,1.2588,1.2237,1.177,1.1193,1.099,1.0577,1.0084,0.95763,0.9105,0.84743,0.76757,0.73827,0.69313,0.64197,0.60019,0.56846,0.52652,0.4752,0.444,0.40281,0.35412,0.31559,0.28422,0.24828,0.20994,0.19714,0.17964,0.15745,0.1418,0.12948,0.11403,0.097123,0.087196,0.075133,0.060934,0.052341,0.046185,0.038889,0.031414,0.026915,0.021704,0.015782,0.011525,0.0077112,0.0034698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055214,0.002023,0.0033514,0.0045373,0.0068974,0.0091971,0.011212,0.014093,0.018475,0.022288,0.025532,0.032221,0.038514,0.043811,0.04811,0.051413,0.053718,0.055027,0.064864,0.073939,0.08102,0.10103,0.13927,0.17374,0.20296,0.29329,0.37961,0.45474,0.55273,0.68292,0.79676,0.89124,1.0268,1.1448,1.24,1.3396,1.4489,1.5269,1.5736,1.6731,1.7451,1.7834,1.8348,1.9065,1.9673,1.9821,2.0901,2.1886,2.2683,2.3681,2.4952,2.6406,2.7264,2.9334,3.1093,3.2437,3.38,3.5208,3.6454,3.6912,3.7953,3.8657,3.8917,3.8933,3.8752,3.8781,3.797,3.7016,3.6084,3.4999,3.3693,3.2243,3.1476,2.9995,2.8556,2.7538,2.666,2.5587,2.4412,2.4024,2.3106,2.2503,2.2194,2.1923,2.1534,2.1086,2.1214,2.0911,2.0884,2.0798,2.0504,2.0198,1.99,2.0072,1.9824,1.9583,1.9392,1.9058,1.8557,1.7932,1.7604,1.691,1.6094,1.5508,1.49,1.407,1.3105,1.2456,1.1545,1.0545,0.98145,0.91118,0.82365,0.73272,0.69313,0.63823,0.57277,0.52731,0.48521,0.43303,0.37932,0.35299,0.31854,0.27597,0.24746,0.22218,0.1915,0.1596,0.13843,0.11355,0.084964,0.069377,0.058124,0.045161,0.03274,0.02654,0.019485,0.011575,0.0076843,0.0051413,0.0023134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012414,0.0072128,0.012615,0.017447,0.030801,0.04582,0.05913,0.081726,0.12864,0.17029,0.20667,0.30202,0.39946,0.48437,0.59141,0.74088,0.86913,0.97617,1.1559,1.3152,1.4436,1.5946,1.7734,1.9158,2.018,2.2336,2.4003,2.5198,2.6758,2.8461,2.9839,3.0706,3.2496,3.3836,3.4843,3.6131,3.7196,3.8357,3.8906,3.9755,4.0249,4.0365,4.0253,3.959,3.9166,3.8108,3.6817,3.5668,3.4356,3.2899,3.1087,3.0009,2.8489,2.6754,2.5598,2.4374,2.3207,2.1937,2.1433,2.0736,1.9946,1.9762,1.9429,1.9517,1.9449,1.9543,1.9571,1.9502,1.9701,1.9588,1.9774,1.9802,1.9864,1.9782,1.9448,1.9395,1.9022,1.8714,1.8339,1.7949,1.7527,1.6892,1.6596,1.6007,1.5374,1.4896,1.4476,1.3894,1.3124,1.274,1.2149,1.1453,1.0998,1.0569,1.0106,0.95426,0.91695,0.8642,0.79944,0.7566,0.71056,0.65403,0.59713,0.56659,0.52725,0.47954,0.45654,0.4311,0.39884,0.3656,0.33891,0.30507,0.26388,0.24037,0.21355,0.18243,0.15737,0.14223,0.12448,0.10365,0.095741,0.085567,0.073115,0.062791,0.054483,0.044609,0.033955,0.030998,0.027328,0.022947,0.019895,0.017593,0.014865,0.011974,0.010078,0.0078973,0.0054316,0.0038418,0.0025704,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021103,0.0064801,0.010423,0.01475,0.040578,0.063842,0.084544,0.12179,0.16602,0.20485,0.25121,0.3404,0.41834,0.48502,0.62951,0.77799,0.90468,1.0652,1.2908,1.4808,1.6352,1.932,2.186,2.3916,2.6479,2.9286,3.1555,3.3461,3.644,3.8629,4.0202,4.1998,4.329,4.4165,4.4589,4.4958,4.4787,4.4338,4.3781,4.2339,4.1471,4.0053,3.8113,3.6394,3.4704,3.2989,3.0758,2.943,2.7817,2.5724,2.454,2.3444,2.2277,2.1039,2.0342,1.9725,1.8734,1.8489,1.8125,1.765,1.7226,1.6913,1.6916,1.6585,1.6561,1.66,1.6594,1.671,1.6797,1.7091,1.7119,1.725,1.7303,1.7075,1.6994,1.6822,1.6675,1.6428,1.6248,1.6129,1.5689,1.5421,1.497,1.4351,1.3816,1.3293,1.2771,1.2056,1.1754,1.1474,1.1078,1.0922,1.0742,1.0497,1.0141,0.98482,0.94637,0.88792,0.86189,0.8248,0.77359,0.72832,0.69215,0.64822,0.59219,0.55591,0.51052,0.45525,0.41002,0.36611,0.31489,0.26554,0.24479,0.21912,0.18783,0.17107,0.15426,0.13346,0.11612,0.1063,0.094055,0.079394,0.070625,0.060148,0.047962,0.038832,0.03196,0.024092,0.016294,0.01318,0.010581,0.0080463,0.0074086,0.0072746,0.0068557,0.0066896,0.0074117,0.0079915,0.0084288,0.0087238,0.0088764,0.0088865,0.0087543,0.0084797,0.0080627,0.0075033,0.0068015,0.0059573,0.0049707,0.0038417,0.0025704,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025188,0.0053264,0.0078492,0.014065,0.026301,0.037257,0.04693,0.078807,0.10958,0.13665,0.18089,0.24428,0.29969,0.34713,0.47223,0.58239,0.67646,0.84077,1.0544,1.237,1.4048,1.7444,2.0338,2.2735,2.6134,2.9797,3.2834,3.5559,3.9725,4.3064,4.557,4.8837,5.1751,5.3944,5.5405,5.6941,5.7768,5.7714,5.7643,5.6856,5.6202,5.4714,5.2739,5.1144,4.9105,4.6515,4.3501,4.1393,3.8555,3.5056,3.2835,3.044,2.7568,2.4812,2.3167,2.1205,1.8909,1.7616,1.6126,1.4553,1.3203,1.2444,1.1568,1.0503,1.0272,0.99184,0.98323,0.97966,0.98552,0.99538,0.99559,1.0216,1.0363,1.0714,1.0961,1.1076,1.1169,1.1127,1.1237,1.1211,1.1189,1.115,1.0994,1.084,1.0552,1.0299,0.98653,0.92806,0.89199,0.8518,0.8063,0.75456,0.71566,0.66493,0.60291,0.57275,0.53956,0.49534,0.45059,0.41538,0.37198,0.32001,0.29284,0.26201,0.22575,0.19664,0.17926,0.15855,0.13407,0.12012,0.10306,0.082857,0.068339,0.059277,0.048506,0.036944,0.034479,0.031303,0.027414,0.023834,0.020273,0.016143,0.011973,0.010077,0.0078967,0.0054312,0.0038415,0.0025702,0.0011565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.637e-05,0.0015448,0.0029208,0.0041545,0.0069528,0.010787,0.014193,0.01888,0.041049,0.06094,0.078553,0.12535,0.1857,0.23907,0.29654,0.40643,0.50266,0.58522,0.71832,0.86038,0.98009,1.1046,1.2988,1.4603,1.5888,1.8115,2.0303,2.2025,2.3734,2.6073,2.7921,2.9199,3.1637,3.3807,3.5572,3.7158,3.899,4.0491,4.1275,4.2343,4.2894,4.3175,4.3167,4.3032,4.2979,4.2179,4.1441,4.0428,3.9595,3.833,3.6608,3.5577,3.3891,3.2256,3.0791,2.9858,2.8677,2.7118,2.6628,2.563,2.4757,2.3944,2.3226,2.2522,2.1638,2.1646,2.1252,2.0871,2.0601,2.0324,1.9971,1.9413,1.9231,1.8731,1.817,1.7755,1.7266,1.667,1.5907,1.5437,1.4736,1.3961,1.3419,1.28,1.2146,1.146,1.1198,1.0789,1.0312,1.0068,0.97341,0.95358,0.93106,0.92507,0.91056,0.8911,0.89104,0.87849,0.85765,0.83154,0.81079,0.77476,0.72334,0.69351,0.65286,0.59948,0.54781,0.50366,0.44912,0.38392,0.34002,0.28822,0.22928,0.18436,0.15493,0.1216,0.085504,0.076248,0.064855,0.051327,0.043278,0.039447,0.034619,0.029351,0.027569,0.025217,0.022296,0.019868,0.017563,0.014831,0.011964,0.010067,0.0078851,0.0054183,0.0038416,0.0025703,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017072,0.0045923,0.0071926,0.010427,0.023021,0.034334,0.044365,0.065509,0.091608,0.11457,0.14312,0.21531,0.2791,0.33448,0.43515,0.54634,0.64187,0.7482,0.92863,1.0823,1.2092,1.4314,1.6552,1.84,2.046,2.3579,2.6163,2.817,3.118,3.3836,3.5868,3.7819,4.0173,4.2054,4.3157,4.519,4.6653,4.7628,4.8091,4.8175,4.8227,4.7434,4.6888,4.5932,4.4984,4.3598,4.1743,4.0949,3.9442,3.7751,3.6039,3.4635,3.2791,3.0403,2.9253,2.7526,2.5812,2.4515,2.3695,2.2627,2.1235,2.0511,1.9398,1.8268,1.7458,1.6817,1.603,1.5077,1.4809,1.4291,1.3713,1.3289,1.2837,1.2472,1.2027,1.1816,1.1448,1.1093,1.0997,1.087,1.0879,1.0814,1.0857,1.0791,1.0718,1.0825,1.0818,1.0752,1.058,1.0442,1.0181,0.98238,0.95494,0.91212,0.86578,0.81855,0.78499,0.74031,0.68422,0.65162,0.60767,0.55616,0.51151,0.48193,0.4418,0.39088,0.37092,0.3443,0.3154,0.28904,0.26592,0.2372,0.2036,0.18718,0.16619,0.14066,0.12199,0.10829,0.091745,0.074022,0.066899,0.05821,0.047955,0.041449,0.036839,0.031375,0.025349,0.019865,0.013669,0.0067617,0.0038418,0.0025704,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046547,0.0019441,0.0032803,0.0044742,0.0067846,0.0090976,0.011126,0.013952,0.018354,0.022187,0.025449,0.042788,0.060278,0.075631,0.1012,0.14157,0.17696,0.20737,0.28332,0.35379,0.41416,0.51084,0.64864,0.76835,0.86865,1.0837,1.2716,1.428,1.635,1.8834,2.0873,2.2477,2.5573,2.8098,3.0061,3.2549,3.5236,3.7401,3.8868,4.1064,4.2616,4.3494,4.4259,4.4648,4.5023,4.4547,4.3833,4.2995,4.1817,4.0355,3.8495,3.7236,3.5272,3.308,3.1408,2.973,2.7944,2.6053,2.5307,2.4141,2.2974,2.2412,2.1842,2.1417,2.0964,2.1078,2.0994,2.1142,2.1394,2.1365,2.1354,2.1217,2.1306,2.1233,2.13,2.1469,2.131,2.1341,2.1257,2.1293,2.1027,2.0561,2.0314,1.9748,1.9162,1.8503,1.8001,1.7239,1.6255,1.5826,1.5159,1.4453,1.3692,1.2994,1.2015,1.0758,1.015,0.936,0.85674,0.79325,0.75451,0.70541,0.64476,0.61514,0.57115,0.51702,0.47454,0.4444,0.40458,0.3566,0.33289,0.3019,0.26612,0.24225,0.22745,0.21064,0.1911,0.17237,0.14893,0.12079,0.10331,0.092055,0.078242,0.064025,0.060246,0.055186,0.048844,0.044539,0.040911,0.03643,0.031414,0.026915,0.021704,0.015781,0.011525,0.0077111,0.0034698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012589,0.0026629,0.0039244,0.0050435,0.0060203,0.0068546,0.0075466,0.014753,0.022145,0.028682,0.038687,0.053768,0.066998,0.078376,0.11036,0.14028,0.16606,0.20989,0.27406,0.32954,0.37634,0.49412,0.59897,0.68842,0.82462,1.0006,1.1486,1.2716,1.5202,1.7304,1.9025,2.1305,2.3867,2.5959,2.7613,3.0491,3.2759,3.4403,3.6415,3.836,3.9894,4.0742,4.1972,4.2747,4.2938,4.3055,4.2803,4.272,4.1888,4.0938,4.0085,3.892,3.7369,3.5451,3.4224,3.2406,3.041,2.9062,2.7649,2.6013,2.4274,2.3415,2.2185,2.0842,2.0074,1.9206,1.8386,1.7571,1.7299,1.6911,1.6695,1.6858,1.6832,1.7134,1.7352,1.763,1.7768,1.7925,1.8329,1.845,1.8877,1.9156,1.9381,1.9475,1.9517,1.9674,1.9465,1.94,1.9183,1.8915,1.8409,1.767,1.7387,1.6769,1.6087,1.5436,1.4911,1.42,1.3279,1.2784,1.2006,1.1057,1.0256,0.96124,0.8753,0.77111,0.71577,0.6446,0.56132,0.499,0.45221,0.3954,0.3323,0.29752,0.25534,0.20576,0.17025,0.14266,0.11065,0.078544,0.068027,0.055659,0.04144,0.034217,0.03037,0.02581,0.020859,0.016567,0.011705,0.0062745,0.0038417,0.0025704,0.0011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010945,0.0016205,0.0029891,0.0042153,0.0052991,0.0062406,0.0070396,0.01004,0.022509,0.033697,0.043604,0.075124,0.11077,0.14228,0.19006,0.27686,0.35341,0.4197,0.57847,0.73333,0.86683,1.0483,1.294,1.5043,1.6789,2.0194,2.3092,2.5433,2.8341,3.1519,3.4057,3.6046,3.8819,4.0819,4.2142,4.3422,4.4179,4.4622,4.4432,4.42,4.3569,4.2625,4.1421,3.9522,3.8296,3.6507,3.4407,3.2748,3.1169,2.9544,2.7582,2.6713,2.5565,2.4177,2.3451,2.2671,2.2123,2.1362,2.1015,2.0692,2.0218,2.0248,2.0074,1.9945,1.9676,1.9492,1.9347,1.8943,1.8944,1.8693,1.8431,1.8138,1.7831,1.7484,1.6863,1.6565,1.6116,1.5662,1.5313,1.4896,1.4477,1.3896,1.3725,1.3399,1.2916,1.2576,1.2113,1.167,1.1151,1.0866,1.064,1.0349,1.029,1.0126,1.0056,0.99172,0.98012,0.95829,0.91733,0.91568,0.90381,0.89518,0.88656,0.87675,0.87196,0.85467,0.84601,0.82223,0.78508,0.75023,0.70921,0.66009,0.60595,0.57836,0.54103,0.49361,0.46631,0.43843,0.40373,0.36566,0.33156,0.2911,0.24335,0.21831,0.19109,0.15832,0.13409,0.12305,0.10916,0.092569,0.082976,0.07139,0.05781,0.047853,0.040756,0.032519,0.023986,0.020199,0.015842,0.010915,0.0076835,0.0051408,0.0023132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005754,0.0020441,0.0033704,0.0045542,0.0055957,0.0064947,0.0072513,0.0084641,0.010402,0.012056,0.013425,0.019952,0.026328,0.031849,0.042113,0.059105,0.073961,0.08668,0.13045,0.17231,0.20861,0.25742,0.32357,0.38183,0.43069,0.56991,0.69866,0.8079,0.95642,1.1552,1.3235,1.4599,1.7357,1.9783,2.1754,2.4168,2.7129,2.9561,3.1331,3.4655,3.7433,3.9536,4.1514,4.3419,4.4778,4.5188,4.5927,4.6289,4.6166,4.5587,4.463,4.398,4.2382,4.0912,3.9541,3.8088,3.6167,3.3917,3.278,3.0879,2.9136,2.8021,2.7253,2.6305,2.5267,2.505,2.4269,2.3667,2.3281,2.2913,2.234,2.1623,2.138,2.0678,2.0091,1.9702,1.9311,1.8838,1.8304,1.8078,1.7467,1.7066,1.6825,1.6546,1.6135,1.5646,1.5572,1.5178,1.4893,1.4747,1.4553,1.4353,1.4133,1.4099,1.3765,1.3337,1.3006,1.26,1.2056,1.143,1.1091,1.0516,0.97895,0.9287,0.88051,0.81834,0.74881,0.70056,0.63719,0.5658,0.51399,0.46511,0.40477,0.34428,0.32044,0.28919,0.25054,0.22316,0.19793,0.16758,0.1377,0.12421,0.10786,0.088668,0.074976,0.062452,0.048078,0.034103,0.026205,0.017311,0.0074199,0.0038422,0.0025707,0.0011567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
